Text,Label
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user  mild  rain  showers    expected    places   kerala   tamilnadu  due   gaja  weatherupdate  cyclonegaja  htt,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 fishermen    advised    venture    sea   monday    already   deep  sea    asked   url,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user    goona    serious  threat   cyclonegaja  emoji  ff  emoji  fa  emoji  fa  emoji  fa  emoji  f  emoji  f  tn   kerala   high  aleemoji  fa   th   th  nov,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
   cyclonegaja   another  one  coming   us   reminds  us   take  care    environment    individual  url,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 tn  govt  bans  fishing   bay   bengal   gaja  nears  tngovt  bans  fishing  bayofbengal  gaja  nears  cyclonegaja  url,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclonegaja  looks  pretty  menacing  atm  brace    stormy  weather  url,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclonegaja  looks  pretty  menacing  atm  brace    stormy  weather  url,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  cyclone  gaja   turn   severe  cyclonic  storm   next  hours  tamil  nadu   andhra  pradesh   witness  heavy  rainfall,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  mild  rain  showers    expected    places   kerala   tamilnadu  due   gaja  weatherupdate  cyclonegaja  htt,B
 user  cyclonegaja  looks  pretty  menacing  atm  brace    stormy  weather  url,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user   heard    cyclonegaja  warning   india  stay  safe,B
 user  appeal   user  activists   remain  alein  districts  cyclonegaja   likely   affect     assistance   p,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  mild  rain  showers    expected    places   kerala   tamilnadu  due   gaja  weatherupdate  cyclonegaja  htt,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  thereafter   moving  west  southwestwards    likely   weaken  gradually   cross  tamilnadu  coast   cuddalore,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 people   tamil  nadu   andra   telangana  get  ready    showdown    year  gaja   storm   took   url,B
 user   peaceful  morning  sunrise   beautiful  show   colors   cyclonegaja  makes   landfall   tamilnadu     hours ,B
 user  india  cyclonegaja  currently    bay   bengal   forecast   track    south   chennai  late   wednesday  howev,B
 user  appeal   user  activists   remain  alein  districts  cyclonegaja   likely   affect     assistance   p,B
